userId,highBuyRatio,lowBuyRatio,midBuyRatio,startedAt,highBuyRatioMean,midBuyRatioMean,lowBuyRatioMean,highSellRatio,lowSellRatio,midSellRatio,highSellRatioMean,midSellRatioMean,lowSellRatioMean,highRatio_age,midRatio_age,lowRatio_age,Type,MyhighRatioMean,MymidRatioMean,MylowRatioMean,avgCashRatio,avgCashRatioMean,betBuyRatio,betBuyRatioMean,betSellRatio,betSellRatioMean
0939b14a-9c14-4508-8857-395346c9f011,0.0,0.6666666666666666,0.3333333333333333,2025-06-27T09:55:34,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.6666666666666666,0.3333333333333333,0.2,0.4420444444444444,,,,
0939b14a-9c14-4508-8857-395346c9f011,0.0,0.0,1.0,2025-06-27T09:56:04,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.6666666666666666,0.3333333333333333,0.3,0.4420444444444444,,,,
12c03e71-13af-44db-9c76-63a51da1de03,0.0,0.0,1.0,2025-06-27T01:33:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Buy,0.0,1.0,0.0,0.1,0.25,,,,
cee100e0-6b2b-48a4-9680-855eb7acd7e3,,,,2025-06-28 17:16:50,,,,,,,,,,,,,,,,,,,0.5,0.7,1.0,0.5
cee100e0-6b2b-48a4-9680-855eb7acd7e3,,,,2025-06-28 17:23:01,,,,,,,,,,,,,,,,,,,1.0,0.7,0.5,0.5
cee100e0-6b2b-48a4-9680-855eb7acd7e3,,,,2025-06-28 17:35:06,,,,,,,,,,,,,,,,,,,0.0,0.7,,
cee100e0-6b2b-48a4-9680-855eb7acd7e3,,,,2025-06-28 17:39:07,,,,,,,,,,,,,,,,,,,1.0,0.7,,
cee100e0-6b2b-48a4-9680-855eb7acd7e3,0.23333333333333334,0.3333333333333333,0.43333333333333335,2025-06-28T17:16:50,0.31003861003861,0.31415701415701414,0.37580437580437576,0.4,0.2,0.4,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.4592342342342342,0.35533033033033035,0.18543543543543545,0.4525,0.3560714285714286,,,,
cee100e0-6b2b-48a4-9680-855eb7acd7e3,0.2702702702702703,0.2972972972972973,0.43243243243243246,2025-06-28T17:23:01,0.31003861003861,0.31415701415701414,0.37580437580437576,0.6428571428571429,0.0,0.35714285714285715,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.4592342342342342,0.35533033033033035,0.18543543543543545,0.6823333333333333,0.3560714285714286,,,,
cee100e0-6b2b-48a4-9680-855eb7acd7e3,1.0,0.0,0.0,2025-06-28T17:35:06,0.31003861003861,0.31415701415701414,0.37580437580437576,0.0,0.0,0.0,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.4592342342342342,0.35533033033033035,0.18543543543543545,0.15333333333333338,0.3560714285714286,,,,
